time,score,sentiment,sadness,joy,fear,disgust,anger
2019-04-27 14:42:44,1,0.933695,0.138529,0.665946,0.081972,0.04179,0.096669
2019-04-04 21:20:11,2,0.603896,0.010717,0.589117,0.014924,0.007623,0.007184
2019-04-02 07:28:52,2,0.611194,0.54042,0.620478,0.073124,0.035419,0.088474
2019-03-07 07:03:26,182,0.438675,0.084286,0.668887,0.110918,0.05638,0.050609
2019-04-22 11:56:06,0,0.0,0.299223,0.266654,0.171691,0.036701,0.068841
2019-03-12 17:01:51,6,-0.674426,0.57183,0.580244,0.07038,0.096307,0.453978
2019-04-12 09:09:48,5,-0.643603,0.584037,0.105645,0.144401,0.064827,0.211885
2019-02-28 14:37:36,15,0.0,0.096504,0.23686,0.048765,0.065939,0.119053
2019-05-10 19:29:46,2,0.385568,0.1895,0.666422,0.067776,0.072743,0.050587
2019-04-06 15:58:05,5,-0.472175,0.565156,0.155834,0.069337,0.068188,0.086164
2018-01-04 15:49:50,86,-0.715942,0.180341,0.458649,0.10726,0.028125,0.062706
2019-04-22 23:10:33,0,0.933042,0.038694,0.305761,0.007579,0.054605,0.157369
2019-03-06 14:44:23,22,0.579193,0.058202,0.807106,0.022062,0.020865,0.060464
2019-05-02 19:16:14,1,-0.312074,0.660917,0.061489,0.250272,0.074084,0.144479
2019-04-12 11:10:45,2,0.607044,0.157357,0.653431,0.040807,0.06277,0.044003
2019-04-30 16:13:59,1,0.704332,0.463471,0.574544,0.026495,0.051887,0.029873
2018-12-12 04:49:38,232,-0.32784,0.195165,0.340267,0.06369,0.057154,0.1057
2019-04-21 20:17:28,2,0.30719,0.617563,0.573142,0.07861,0.079132,0.110612
2019-03-10 18:31:41,16,0.0,0.561377,0.071303,0.085946,0.074444,0.084656
2019-03-18 16:51:12,3,-0.90793,0.6985,0.005873,0.1185,0.097894,0.321663
2019-03-13 13:37:52,6,-0.810391,0.801331,0.003427,0.103104,0.07987,0.253784
2019-03-18 12:41:15,21,0.0,0.09958,0.338387,0.098519,0.018265,0.064505
2019-04-08 18:46:37,1,-0.473061,0.155402,0.034332,0.028728,0.00965,0.114122
2019-04-02 19:26:53,16,0.0,0.165273,0.632021,0.041158,0.00351,0.023079
2018-12-25 21:00:05,45,0.0,0.192364,0.23337,0.145831,0.048308,0.249167
2019-03-14 10:14:03,3,-0.86611,0.427002,0.138794,0.045945,0.066532,0.071685
2019-04-19 14:24:40,3,0.797915,0.148289,0.733429,0.010916,0.003268,0.116639
2018-11-12 20:30:27,265,0.0,0.379616,0.231584,0.040544,0.044629,0.081076
2018-12-24 15:54:30,103,0.0,0.201091,0.08948,0.107728,0.259229,0.247595
2017-12-01 11:48:11,436,0.0,0.575977,0.009552,0.132261,0.08785,0.498488
2019-04-22 03:43:58,2,-0.989744,0.707252,0.111902,0.108922,0.076123,0.083976
2019-04-23 01:46:19,1,0.0,0.089779,0.225193,0.020258,0.015856,0.038582
2019-03-18 11:53:19,0,-0.46647,0.186811,0.017672,0.04877,0.027105,0.293077
2019-02-22 20:29:51,5,-0.46204,0.233441,0.221368,0.128187,0.048744,0.070422
2019-04-22 00:44:30,1,0.0,0.103644,0.116277,0.035779,0.061188,0.083166
2019-03-28 22:54:58,1,-0.642161,0.477581,0.152077,0.159549,0.058031,0.149697
2019-04-28 01:58:08,1,0.715014,0.256428,0.639413,0.035485,0.021501,0.029138
2019-04-27 06:36:31,2,0.0,0.060164,0.707692,0.029413,0.005387,0.053005
2019-02-05 10:08:35,6,-0.387978,0.575668,0.607556,0.650882,0.053295,0.121756
2019-04-01 18:32:54,9,0.0,0.119915,0.153101,0.072928,0.049349,0.068017
2019-03-14 13:43:25,2,0.0,0.136023,0.112366,0.067638,0.070643,0.082548
2019-01-10 14:10:32,61,0.0,0.080702,0.109764,0.071649,0.317306,0.291633
2019-02-27 16:30:46,2,-0.771625,0.715655,0.027596,0.112304,0.018564,0.101524
2018-12-08 16:10:38,296,-0.575713,0.517724,0.052873,0.116812,0.029962,0.075363
2019-03-10 18:17:28,4,0.756581,0.063053,0.852775,0.058389,0.014591,0.008106
2019-03-10 13:54:03,6,-0.808395,0.606285,0.108112,0.10447,0.063665,0.12155
2019-01-28 20:44:41,27,0.0,0.136416,0.389041,0.024681,0.046519,0.136867
2019-02-15 10:23:16,7,-0.440323,0.543318,0.218294,0.117977,0.087914,0.095277
2019-03-12 15:47:19,0,-0.74703,0.691165,0.067747,0.127007,0.056709,0.032308
2019-04-17 03:46:43,1,0.0,0.441005,0.113369,0.019157,0.016628,0.117981
2019-01-03 16:40:21,4,-0.964816,0.383476,0.064677,0.562858,0.019627,0.145726
2019-01-27 13:47:51,9,-0.370588,0.127715,0.182868,0.095339,0.177205,0.388313
2019-03-21 13:31:24,0,-0.780209,0.602858,0.017019,0.120437,0.034329,0.129154
2019-04-16 19:07:38,1,0.0,0.196885,0.096554,0.091001,0.077138,0.065823
2019-04-19 15:56:57,1,0.0,0.196885,0.096554,0.091001,0.077138,0.065823
2019-04-19 09:32:04,1,0.0,0.196885,0.096554,0.091001,0.077138,0.065823
2019-04-14 09:52:39,1,0.0,0.196885,0.096554,0.091001,0.077138,0.065823
2019-02-09 16:47:21,7,0.268793,0.459604,0.148872,0.064418,0.039977,0.10705
2019-03-17 22:38:37,0,-0.507653,0.138361,0.209706,0.070598,0.023583,0.055226
2018-10-16 22:36:08,259,-0.924264,0.566603,0.077792,0.022295,0.024711,0.152336
2019-04-19 07:09:51,1,0.932722,0.222455,0.524747,0.025058,0.054184,0.100267
2019-01-26 11:35:42,6,-0.668565,0.677597,0.078715,0.131586,0.009917,0.137271
2019-04-14 15:26:46,1,-0.437458,0.194389,0.46818,0.022083,0.052937,0.155792
2019-04-26 13:05:01,1,-0.654794,0.633619,0.153594,0.184475,0.052392,0.472803
2019-01-26 01:28:03,16,0.94156,0.05329,0.596278,0.002215,0.016365,0.02455
2019-04-17 12:22:38,1,-0.843082,0.305404,0.016549,0.161366,0.005874,0.159689
2019-03-20 05:03:49,0,-0.346293,0.359457,0.054764,0.488366,0.135297,0.212135
2019-01-28 17:37:55,24,-0.581152,0.619949,0.119227,0.122735,0.039397,0.456927
2019-01-14 05:56:08,20,-0.716602,0.721414,0.121965,0.178625,0.008994,0.070532
2019-04-04 19:14:27,3,-0.635058,0.51743,0.049035,0.206753,0.046466,0.142423
2019-03-08 20:01:07,3,-0.895862,0.536419,0.077842,0.070533,0.175759,0.29887
2018-09-23 18:57:12,222,0.0,0.488569,0.286828,0.079972,0.096181,0.129158
2019-03-20 13:21:50,1,-0.558216,0.506198,0.123368,0.108211,0.05505,0.472057
2019-04-04 12:10:52,1,0.0,0.127392,0.086883,0.016194,0.013997,0.081972
2019-04-17 13:24:56,1,0.0,0.196885,0.096554,0.091001,0.077138,0.065823
2019-02-18 08:02:27,1,0.466996,0.050734,0.392979,0.08849,0.011029,0.032522
2019-03-04 03:34:55,5,-0.930739,0.621207,0.085322,0.126617,0.038857,0.564827
2019-02-10 13:47:09,18,0.998205,0.018863,0.957582,0.00735,0.002584,0.004335
