time,score,sentiment,sadness,joy,fear,disgust,anger
2017-10-11 22:11:48,10,0.495385,0.19411,0.656745,0.069685,0.102719,0.089369
2017-10-19 09:05:53,17,0.493257,0.537463,0.098399,0.095818,0.104359,0.160267
2017-08-09 15:21:42,19,0.968143,0.067338,0.405114,0.03208,0.008037,0.021356
2017-01-02 21:06:57,20,-0.334834,0.585446,0.637765,0.119821,0.058585,0.114878
2015-09-29 17:15:03,247,0.0,0.160349,0.052978,0.069513,0.018993,0.027986
2017-04-19 14:03:22,95,0.0,0.118015,0.091769,0.059095,0.024647,0.110553
2018-04-06 01:28:17,2,0.886111,0.212634,0.353788,0.205149,0.011882,0.264701
2017-03-20 19:51:21,105,0.959284,0.053055,0.380073,0.019604,0.003807,0.02483
2017-09-13 16:01:40,0,0.59438,0.177367,0.465286,0.031081,0.024426,0.046967
2018-05-04 05:09:25,1,0.0,0.157086,0.178325,0.069678,0.070861,0.092524
2017-09-25 21:54:44,5,-0.474382,0.578395,0.153641,0.12203,0.057209,0.102462
2017-06-19 12:46:11,10,0.581828,0.228256,0.185464,0.074269,0.130266,0.230129
2017-11-16 06:35:41,13,0.586736,0.493223,0.740942,0.080384,0.021643,0.106392
2018-04-11 01:57:25,2,0.0,0.103498,0.634227,0.058093,0.006791,0.097806
2017-03-21 12:15:56,154,0.628894,0.144323,0.514721,0.012653,0.037294,0.039622
2017-08-22 18:46:02,12,-0.753525,0.439956,0.064076,0.085964,0.026966,0.112922
2017-10-13 18:14:16,9,-0.892858,0.500423,0.526924,0.05718,0.039386,0.083192
2017-12-02 17:57:09,1,-0.533321,0.615578,0.507325,0.137424,0.074241,0.237221
2015-12-30 14:39:23,117,0.0,0.027153,0.35689,0.008414,0.00125,0.066472
2017-12-16 23:20:22,0,-0.815398,0.306013,0.257883,0.178771,0.087542,0.075347
2018-01-05 09:40:14,3,0.263197,0.216073,0.574239,0.151271,0.15421,0.12771
2015-12-10 23:52:06,230,-0.456438,0.595378,0.140293,0.153405,0.051815,0.205237
2016-10-09 19:34:00,34,0.32562,0.480853,0.607443,0.197262,0.062439,0.103566
2018-04-06 06:05:15,1,0.0,0.218327,0.0993,0.063171,0.040402,0.058346
2017-10-25 22:48:48,5,0.0,0.215111,0.206471,0.157873,0.138177,0.352407
2018-04-14 13:32:39,2,-0.611518,0.513848,0.633088,0.10341,0.043555,0.087759
2018-03-11 19:04:52,4,0.0,0.211919,0.087521,0.079949,0.092815,0.108568
2017-10-06 17:21:52,8,0.8751,0.144376,0.602299,0.055803,0.025825,0.049782
2016-03-15 16:43:17,136,0.734701,0.210357,0.04438,0.239642,0.195048,0.279496
2018-04-11 01:31:15,1,0.801725,0.098969,0.680397,0.037108,0.003662,0.108428
2017-09-15 09:47:53,4,0.497245,0.117064,0.157752,0.130014,0.190257,0.094833
2018-03-21 16:42:29,0,-0.6612,0.683188,0.47132,0.667515,0.019976,0.046533
2018-01-17 08:46:05,2,0.503294,0.235904,0.220319,0.201888,0.011862,0.145267
2016-08-02 16:32:32,160,0.0,0.118595,0.352244,0.061539,0.174892,0.075078
2017-05-20 21:47:12,30,-0.632433,0.65328,0.047514,0.193765,0.019114,0.144903
2017-06-28 19:04:58,5,0.0,0.165267,0.036549,0.070759,0.090835,0.236181
2016-12-09 15:55:10,184,-0.647148,0.623571,0.070295,0.186819,0.082609,0.263666
2017-11-20 21:18:34,5,0.85617,0.174817,0.742049,0.03974,0.03691,0.053866
2017-11-04 17:00:28,3,0.0,0.386906,0.102828,0.048149,0.020543,0.068253
2017-11-12 14:56:36,9,-0.626056,0.141678,0.606405,0.092524,0.056669,0.095154
2017-12-08 12:43:08,2,-0.821722,0.69736,0.0612,0.204585,0.026971,0.110541
2016-02-17 13:07:54,177,0.273297,0.085264,0.705879,0.010426,0.008057,0.049952
2015-12-09 01:35:40,225,0.897953,0.052064,0.834374,0.004942,0.010454,0.026378
2016-08-27 00:17:14,28,0.0,0.243722,0.081746,0.104957,0.170604,0.136189
2016-08-02 16:45:11,99,0.0,0.071736,0.125588,0.083976,0.021999,0.02226
2017-07-18 02:34:28,0,-0.74999,0.641578,0.088734,0.133392,0.085424,0.235139
2018-04-18 06:23:41,1,-0.6109,0.633667,0.553238,0.083527,0.081189,0.08082
2017-11-27 08:00:36,1,-0.872244,0.528188,0.023494,0.102715,0.023066,0.237233
2016-12-12 15:41:27,37,0.0,0.098633,0.032087,0.128677,0.012469,0.050002
2017-08-12 13:47:36,11,-0.685518,0.125063,0.056385,0.029626,0.009658,0.016403
2018-04-14 18:07:47,0,-0.953514,0.667062,0.019489,0.044212,0.016923,0.095159
2017-07-06 18:09:25,8,-0.687716,0.455851,0.082914,0.078892,0.038319,0.114766
2018-03-31 14:36:09,1,0.0,0.083708,0.262987,0.055138,0.060749,0.066237
2016-03-28 11:54:27,228,0.0,0.160572,0.684424,0.078766,0.080494,0.021923
2017-10-05 15:27:15,2,-0.471065,0.606411,0.09269,0.128671,0.065406,0.12083
2017-03-23 00:45:46,12,-0.630506,0.234707,0.051013,0.330782,0.140464,0.27069
2017-10-05 09:50:52,5,-0.551403,0.784979,0.066054,0.120056,0.031966,0.14051
2016-03-21 15:28:02,179,0.69373,0.15742,0.50107,0.088148,0.026924,0.092479
2016-01-13 20:46:31,108,-0.430713,0.229118,0.378808,0.072984,0.044704,0.091963
2016-01-11 05:20:15,66,0.0,0.016874,0.563562,0.026582,0.004406,0.007367
2018-04-11 01:33:02,1,0.878091,0.098969,0.680397,0.037108,0.003662,0.108428
2017-09-09 19:49:37,1,0.703005,0.049347,0.022737,0.001097,2e-06,0.000818
2018-04-01 09:05:09,1,0.0,0.151347,0.169658,0.081251,0.147798,0.052072
