time,score,sentiment,sadness,joy,fear,disgust,anger
2017-10-10 03:05:56,14,0.0,0.144114,0.122024,0.022419,0.092485,0.050057
2018-01-08 17:52:46,2,-0.485769,0.603318,0.036978,0.093525,0.066259,0.109491
2017-11-14 11:32:55,0,0.337046,0.661531,0.227567,0.082296,0.013394,0.056286
2016-12-25 18:48:38,40,0.48399,0.544604,0.592287,0.085474,0.068259,0.114786
2017-12-07 06:48:15,5,-0.377375,0.294596,0.171356,0.102325,0.002476,0.059153
2017-10-16 20:30:56,1,0.332816,0.590643,0.607009,0.098705,0.054279,0.054098
2017-10-30 02:27:07,1,-0.595494,0.645063,0.544804,0.089797,0.060993,0.093039
2017-08-27 07:59:58,2,-0.834954,0.746419,0.032452,0.081528,0.033484,0.231134
2019-04-18 19:20:21,2,0.0,0.275867,0.025272,0.04966,0.013008,0.0945
2019-02-22 12:26:44,1,0.0,0.196916,0.062664,0.211924,0.035027,0.086077
2016-10-19 21:59:06,10,-0.6546,0.540204,0.122372,0.093405,0.576933,0.582154
2019-01-23 05:02:56,7,-0.498224,0.62212,0.529738,0.12837,0.070943,0.113308
2017-12-07 15:17:12,2,0.845964,0.323031,0.242743,0.164242,0.051416,0.14944
2019-02-26 10:32:22,3,0.461859,0.515479,0.595347,0.083976,0.072876,0.113734
2019-01-11 21:31:07,8,-0.472561,0.218297,0.512215,0.088177,0.047898,0.055508
2018-12-26 03:56:46,27,0.962377,0.01202,0.946389,0.012347,0.002915,0.014176
2018-08-13 15:44:51,442,0.978118,0.053301,0.545085,0.044038,0.0181,0.001253
2018-12-02 19:10:44,29,-0.742323,0.170661,0.065786,0.041693,0.053865,0.519742
2019-02-13 18:05:41,1,0.319979,0.162822,0.527008,0.051457,0.041309,0.047861
2016-12-20 16:31:04,22,0.0,0.286355,0.08395,0.03244,0.057292,0.258384
2018-12-22 21:20:25,55,0.710877,0.156611,0.544709,0.046573,0.029704,0.027147
2019-03-12 05:01:03,2,0.830688,0.006561,0.027806,0.002243,3.3e-05,0.000485
2015-10-06 12:40:20,69,0.832662,0.05364,0.829486,0.033521,0.019412,0.090563
2018-09-23 10:12:38,108,0.0,0.362512,0.12809,0.319941,0.015449,0.052468
2016-10-31 15:11:02,8,0.561897,0.610375,0.610536,0.109913,0.06656,0.102394
2018-09-28 11:34:28,2162,0.0,0.17215,0.093729,0.199984,0.027112,0.118879
2019-03-17 12:00:32,7,0.879799,0.144131,0.240555,0.031042,0.011095,0.051113
2019-04-03 19:44:01,1,0.773588,0.126929,0.054151,0.179685,0.010513,0.056972
2016-12-23 15:36:23,6,-0.59756,0.483555,0.123237,0.13531,0.049645,0.146023
2019-01-30 16:12:44,0,-0.464564,0.515919,0.553799,0.086691,0.057045,0.583909
2018-10-30 12:13:03,41,0.0,0.025296,0.738212,0.048487,0.005851,0.026528
2019-02-13 19:30:04,0,-0.485335,0.923829,0.052937,0.037323,0.001924,0.034593
2019-01-05 22:44:20,6,-0.430817,0.535953,0.534698,0.0808,0.075494,0.096697
2018-11-27 16:30:55,12,0.361378,0.524446,0.613162,0.17903,0.048578,0.113329
2019-03-30 13:32:08,1,0.0,0.032382,0.061124,0.03426,0.0077,0.088789
2019-01-14 13:39:43,3,-0.349439,0.569571,0.666746,0.143865,0.036294,0.104073
2019-01-18 03:16:08,5,0.344161,0.186246,0.201932,0.093831,0.036392,0.123883
2019-01-25 00:36:04,5,0.472336,0.474859,0.111683,0.045635,0.030569,0.045971
2017-05-09 04:55:57,2,-0.314493,0.519751,0.514997,0.073929,0.068153,0.634171
2019-01-08 15:51:58,9,-0.946143,0.448273,0.015845,0.219418,0.067952,0.103277
2017-01-22 18:03:39,8,0.0,0.215725,0.15157,0.041469,0.035587,0.015636
2018-11-30 20:11:40,12,-0.406398,0.119174,0.033902,0.029601,0.001881,0.017021
2018-09-25 18:24:39,92,0.0,0.32629,0.123311,0.107882,0.017066,0.066423
2019-02-10 19:02:53,1,-0.72731,0.597416,0.016021,0.242943,0.023108,0.284033
2019-01-10 01:04:36,8,-0.412044,0.503414,0.577206,0.079013,0.054835,0.102146
2018-12-13 17:57:28,0,0.0,0.222897,0.162586,0.03936,0.009939,0.071569
2017-02-14 23:35:31,4,-0.725708,0.590178,0.548483,0.087015,0.037045,0.151701
2019-02-09 00:38:55,0,-0.806314,0.569776,0.150161,0.079511,0.055934,0.506493
2019-01-01 16:27:16,0,-0.779824,0.620918,0.028099,0.1528,0.07144,0.259048
2016-02-10 11:52:53,11,0.0,0.167275,0.355053,0.167988,0.16857,0.065252
2019-02-12 23:21:31,2,-0.336908,0.126224,0.532252,0.045903,0.034209,0.054872
2018-10-06 16:14:29,59,-0.608042,0.629713,0.627947,0.078174,0.032912,0.530499
2018-08-15 13:39:11,94,0.0,0.088941,0.668378,0.092405,0.040197,0.052158
