time,score,sentiment,sadness,joy,fear,disgust,anger
2019-05-19 17:59:33,617,0.0,0.542945,0.080686,0.097862,0.107075,0.111884
2019-05-20 18:50:49,190,0.516861,0.075378,0.215821,0.043012,0.028656,0.007703
2019-05-14 17:44:06,19,-0.571524,0.578651,0.100969,0.124777,0.490137,0.440427
2019-06-01 22:20:31,4,0.614458,0.115711,0.134093,0.018732,0.037342,0.048247
2019-05-08 01:18:02,111,-0.581125,0.611642,0.157607,0.13015,0.074755,0.094692
2019-05-08 03:50:18,51,0.760376,0.027921,0.882971,0.005527,0.004292,0.004248
2019-06-19 12:16:58,10,-0.608132,0.684885,0.025196,0.316089,0.025426,0.123218
2019-05-18 13:19:54,394,0.0,0.12301,0.21545,0.095461,0.039305,0.142532
2019-06-09 06:46:56,7,-0.617284,0.12769,0.029573,0.572412,0.011775,0.066541
2019-05-08 15:33:57,7,-0.573245,0.214037,0.117432,0.087825,0.06489,0.135108
2019-06-19 04:43:00,3,0.876149,0.170407,0.166199,0.04818,0.011453,0.085258
2019-05-22 17:15:26,36,-0.277155,0.551678,0.569047,0.081482,0.063268,0.486264
2019-05-19 01:26:20,63,0.34242,0.121315,0.315742,0.231792,0.025266,0.0411
2019-03-14 17:37:59,232,0.0,0.201569,0.127407,0.060931,0.029132,0.018008
2019-05-08 10:19:03,316,0.592322,0.228825,0.073254,0.046285,0.026403,0.019147
2019-06-13 20:31:19,5,0.612073,0.463099,0.644295,0.091221,0.073719,0.137471
2019-06-16 21:28:54,75,-0.279353,0.437707,0.114211,0.39827,0.191194,0.129172
2019-04-18 16:17:45,184,0.0,0.132579,0.458176,0.046637,0.060442,0.07254
2019-06-20 04:12:02,5,0.454447,0.385582,0.148688,0.048853,0.003596,0.019991
2019-06-16 04:59:22,0,0.592943,0.764449,0.032245,0.050086,0.081884,0.141312
2019-06-13 19:59:10,5,0.513335,0.030114,0.30335,0.018658,0.02165,0.086003
2019-05-08 22:01:58,107,0.0,0.16928,0.062479,0.184293,0.178837,0.484831
2019-05-30 17:59:57,68,0.0,0.390087,0.196501,0.033596,0.082753,0.127515
2019-05-26 20:56:29,15,0.382656,0.535985,0.617682,0.09583,0.031595,0.117434
2019-06-02 15:11:59,1,0.991427,0.073356,0.860033,0.004966,0.002467,0.029045
2019-06-18 18:44:19,9,-0.416896,0.636177,0.657711,0.089861,0.068333,0.154755
2019-05-07 19:07:35,214,0.65153,0.08711,0.627075,0.040932,0.042967,0.042652
2019-05-13 22:52:54,9,0.0,0.205539,0.226373,0.043461,0.11677,0.282515
2019-05-19 14:27:30,23,-0.611843,0.432371,0.245674,0.08319,0.017105,0.063944
2019-06-13 16:33:07,4,-0.523678,0.624564,0.551898,0.076829,0.071951,0.497633
2019-06-14 14:12:28,8,0.284007,0.468767,0.520689,0.117912,0.045915,0.067046
2019-06-06 04:44:32,2,0.718974,0.115039,0.628469,0.067235,0.033963,0.070931
2019-06-19 13:58:49,4,0.0,0.10874,0.306619,0.0786,0.068868,0.079382
2019-06-09 10:25:33,33,0.331454,0.091102,0.175544,0.051991,0.077936,0.023863
2019-06-17 20:55:35,6,-0.385958,0.585229,0.587212,0.116479,0.061019,0.100109
2019-06-04 12:05:57,274,0.853072,0.066149,0.098045,0.02796,0.035557,0.069114
2019-05-10 11:28:01,58,0.0,0.154141,0.172429,0.095666,0.076074,0.094764
2019-05-08 14:00:45,16,-0.627751,0.550733,0.147076,0.088172,0.094936,0.105733
2019-06-15 07:34:39,5,-0.596986,0.531736,0.09715,0.049733,0.033567,0.046493
2019-05-14 17:37:23,46,-0.815811,0.772022,0.03723,0.127845,0.013062,0.186884
